Running serialdump without rlwrap support.
Consider installing rlwarp in order to be able to use command history
Flashing /dev/ttyUSB0
../contiki-ng/tools/serial-io/serialdump -b115200 /dev/ttyUSB0
[INFO: Main      ] Starting Contiki-NG
[INFO: Main      ] - Routing: RPL Lite
[INFO: Main      ] - Net: sicslowpan
[INFO: Main      ] - MAC: CSMA
[INFO: Main      ] - 802.15.4 PANID: 0xabcd
[INFO: Main      ] - 802.15.4 Default channel: 26
[INFO: Main      ] Node ID: 20967
[INFO: Main      ] Link-layer address: 0012.4b00.194a.51e7
[INFO: Main      ] Tentative link-local IPv6 address: fe80::212:4b00:194a:51e7
[INFO: Zoul      ] Zolertia RE-Mote revision B platform
SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
connected
30;0;8570; HQJXQAIDD;-79;108
30;240;8570;;-79;108
30;0;8570; HQJXQAIDD;-79;108
30;255;8572;;-90;108
30;255;8572;;-90;108
31;0;8700; TJSZGCBUL;-91;108
31;240;8700;;-91;108
31;0;8700; TJSZGCBUL;-91;108
31;255;8717;;-97;106
31;255;8717;;-97;106
32;0;8827; LYYJYMYTI;-81;107
32;240;8827;;-81;107
32;0;8827; LYYJYMYTI;-81;107
32;255;8834;;-79;108
32;255;8834;;-79;108
33;0;8958; OYAWPZSHH;-73;107
33;240;8958;;-73;107
33;0;8958; OYAWPZSHH;-73;107
33;255;8962;;-78;108
33;255;8962;;-78;108
34;0;9085; FPQPSATDD;-70;107
34;240;9085;;-70;107
34;0;9085; FPQPSATDD;-70;107
34;255;9094;;-78;107
34;255;9094;;-78;107
35;0;9211; BCAGJGOBM;-71;107
35;240;9211;;-71;107
35;0;9211; BCAGJGOBM;-71;107
35;255;9217;;-85;106
35;255;9217;;-85;106
36;0;9342; NZVHKOXRL;-78;108
36;240;9342;;-78;108
36;0;9342; NZVHKOXRL;-78;108
36;255;9349;;-90;108
36;255;9349;;-90;108
37;0;9468; AMUZLTTSA;-72;107
37;240;9468;;-72;107
37;0;9468; AMUZLTTSA;-72;107
37;255;9470;;-85;108
37;255;9470;;-85;108
38;0;9597; XOAQBTHXA;-71;107
38;240;9597;;-71;107
38;0;9597; XOAQBTHXA;-71;107
38;255;9604;;-85;108
38;255;9604;;-85;108
39;0;9721; MSDVMVKZG;-75;107
39;240;9721;;-75;107
39;0;9722; MSDVMVKZG;-75;107
40;0;9852; GHTZBFOVG;-77;106
40;240;9852;;-77;106
40;0;9852; GHTZBFOVG;-77;106
40;255;9861;;-96;97
40;255;9861;;-96;97
41;0;9981; LVLTLWSZX;-76;108
41;240;9981;;-76;108
41;0;9981; LVLTLWSZX;-76;108
41;255;9988;;-98;108
41;255;9988;;-98;108
42;0;10106; FSGZSBJMO;-81;107
42;240;10106;;-81;107
42;0;10106; FSGZSBJMO;-81;107
42;255;10114;;-85;108
42;255;10114;;-85;108
43;0;10235; CFDAMJYMX;-77;107
43;240;10235;;-77;107
43;0;10235; CFDAMJYMX;-77;107
43;255;10242;;-80;108
43;255;10242;;-80;108
44;0;10364; DBDUZSITV;-74;106
44;240;10364;;-74;106
44;0;10364; DBDUZSITV;-74;106
44;255;10371;;-75;108
44;255;10371;;-75;108
45;0;10495; ADWJAYLIE;-77;108
45;240;10495;;-77;108
45;0;10495; ADWJAYLIE;-77;108
45;255;10498;;-79;107
45;255;10498;;-79;107
46;0;10620; ZMPPATSRA;-78;108
46;240;10620;;-78;108
46;0;10620; ZMPPATSRA;-78;108
46;255;10627;;-87;107
46;255;10627;;-87;107
47;0;10747; JUKOTQIOL;-82;107
47;240;10747;;-82;107
