SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
19;0;11049;BZTFTRNNSWEEXMBCGBDCBRDAOXEYLIHBLMOFIYF;-79;107
19;240;11050;;-79;107
19;0;11050;BZTFTRNNSWEEXMBCGBDCBRDAOXEYLIHBLMOFIYF;-79;107
19;255;11057;;-76;107
19;255;11057;;-76;107
20;0;11178;YKGLGQJYYLKSASXEZTVVJJZITPWLKPVRQFYLSGE;-83;107
20;240;11178;;-83;107
20;0;11178;YKGLGQJYYLKSASXEZTVVJJZITPWLKPVRQFYLSGE;-83;107
20;255;11189;;-76;108
20;255;11189;;-76;108
21;0;11307;UOBSPBCUPQVRLPHQBMBCNPWWCOFCCTFYMLVHDXF;-79;108
21;240;11307;;-79;108
21;0;11307;UOBSPBCUPQVRLPHQBMBCNPWWCOFCCTFYMLVHDXF;-79;108
21;255;11316;;-75;107
21;255;11316;;-75;107
22;0;11435;YTFNZFFBHATYZMKJDCKALELCODKJEYSJAJRAANT;-81;107
22;240;11435;;-81;107
22;0;11435;YTFNZFFBHATYZMKJDCKALELCODKJEYSJAJRAANT;-81;107
22;255;11447;;-75;107
22;255;11447;;-75;107
23;0;11563;VDOPUKRLFZJZIITIMFHIEFGMRYWTHZZDWHQUXUA;-83;107
23;240;11563;;-83;107
23;0;11563;VDOPUKRLFZJZIITIMFHIEFGMRYWTHZZDWHQUXUA;-83;107
23;255;11572;;-85;107
23;255;11572;;-85;107
24;0;11693;QKDCBXEEYPNZHAUWQXPQGFTCJQGYFJVHWXGJPEV;-81;105
24;240;11693;;-81;105
24;0;11693;QKDCBXEEYPNZHAUWQXPQGFTCJQGYFJVHWXGJPEV;-81;105
24;255;11700;;-85;106
24;255;11700;;-85;106
25;0;11821;UFUYIPHVJWEUWMWXXEAJLSALOKHFIDMNMKLYOLT;-85;107
25;240;11821;;-85;107
25;0;11821;UFUYIPHVJWEUWMWXXEAJLSALOKHFIDMNMKLYOLT;-85;107
25;255;11825;;-85;107
25;255;11825;;-85;107
26;0;11948;VDPJZBKQEXISGXJTDNUNDTGADIVFKLKBLMVZDQY;-81;106
26;240;11948;;-81;106
26;0;11948;VDPJZBKQEXISGXJTDNUNDTGADIVFKLKBLMVZDQY;-81;106
26;255;11952;;-75;107
26;255;11952;;-75;107
27;0;12079;VAWWJETYXZHQQELZOSDEKSXPJGAMABUCMHRQOOB;-83;107
27;240;12079;;-83;107
27;0;12079;VAWWJETYXZHQQELZOSDEKSXPJGAMABUCMHRQOOB;-83;107
27;255;12090;;-72;107
27;255;12090;;-72;107
28;0;12203;MWAZEIQPLRSIEHVGAUVMUKDZIIYBPIVYTLLNIPX;-79;107
28;240;12203;;-79;107
28;0;12203;MWAZEIQPLRSIEHVGAUVMUKDZIIYBPIVYTLLNIPX;-79;107
28;255;12214;;-74;107
28;255;12214;;-74;107
29;0;12333;GXJBHOSQVQPXPISUDERNERDVFAXFXQQDLLVRVNP;-82;108
29;240;12333;;-82;108
29;0;12333;GXJBHOSQVQPXPISUDERNERDVFAXFXQQDLLVRVNP;-82;108
29;255;12344;;-84;106
29;255;12344;;-84;106
30;0;12462;QUCYLDXDBQGNEHAJIHHVYLLYFQLSPDUJTGDJFSU;-81;107
30;240;12462;;-81;107
30;0;12462;QUCYLDXDBQGNEHAJIHHVYLLYFQLSPDUJTGDJFSU;-81;107
30;255;12465;;-78;107
30;255;12465;;-78;107
31;0;12585;BDHBVECDWFNBAGKYHMOBFXOATHOFHJCQYAMJHDY;-87;107
31;240;12586;;-87;107
31;0;12586;BDHBVECDWFNBAGKYHMOBFXOATHOFHJCQYAMJHDY;-87;107
31;255;12598;;-91;107
31;255;12598;;-91;107
32;0;12716;DDVIGRKYAPGCWSJDFEKXSTSWJTFMNGLIGXGAMAI;-80;106
32;240;12716;;-80;106
32;0;12716;DDVIGRKYAPGCWSJDFEKXSTSWJTFMNGLIGXGAMAI;-80;106
32;255;12724;;-94;108
32;255;12724;;-94;108
33;0;12845;GRVHLZUDDKGWNIVBSYPLXPONGTPKXJKKWTXSDMM;-78;107
33;240;12845;;-78;107
33;0;12845;GRVHLZUDDKGWNIVBSYPLXPONGTPKXJKKWTXSDMM;-78;107
33;255;12854;;-91;106
33;255;12854;;-91;106
34;0;12974;EEJRKLCGGCJWEBAFCTGJJTWCYSSDBMMOGQMCCIL;-77;107
34;240;12974;;-77;107
34;0;12974;EEJRKLCGGCJWEBAFCTGJJTWCYSSDBMMOGQMCCIL;-77;107
34;255;12977;;-93;108
34;255;12977;;-93;108
35;0;13099;BHFSFJKOOMHTLBJPZLKBOYOLBWGNDRQAVDSLTXL;-79;107
35;240;13099;;-79;107
35;0;13099;BHFSFJKOOMHTLBJPZLKBOYOLBWGNDRQAVDSLTXL;-79;107
35;255;13102;;-82;107
35;255;13102;;-82;107
36;0;13225;EGKEMKTDJSSLTPZWMDJPRKYKNQSLFYIFEAZRSQK;-79;107
36;240;13226;;-79;107
36;0;13226;EGKEMKTDJSSLTPZWMDJPRKYKNQSLFYIFEAZRSQK;-79;107
36;255;13231;;-79;106
36;255;13231;;-79;106
37;0;13357;MBIAZWSBUBSFBUWBUTEKIKGNHXTWCWDQIQMAQNC;-76;107
37;240;13357;;-76;107
37;0;13357;MBIAZWSBUBSFBUWBUTEKIKGNHXTWCWDQIQMAQNC;-76;107
37;255;13368;;-80;107
37;255;13368;;-80;107
38;0;13486;WEPBXJWTYCFRSRGMJEDTIDYHWPALOCYXBTIMEUG;-77;108
38;240;13486;;-77;108
38;0;13486;WEPBXJWTYCFRSRGMJEDTIDYHWPALOCYXBTIMEUG;-77;108
38;255;13490;;-81;107
38;255;13490;;-81;107
39;0;13615;JFGJOXIXQUFRHXGQHSNRZPFQOVZRWNEWKGWSKNP;-74;108
39;240;13615;;-74;108
39;0;13615;JFGJOXIXQUFRHXGQHSNRZPFQOVZRWNEWKGWSKNP;-74;108
39;255;13635;;-92;98
39;255;13635;;-92;98
40;0;13739;SPMINAMWQHMGXILZCLMFFTORMCKXMYVJLTJGJMM;-79;106
40;240;13739;;-79;106
40;0;13739;SPMINAMWQHMGXILZCLMFFTORMCKXMYVJLTJGJMM;-79;106
40;255;13743;;-84;107
40;255;13743;;-84;107
41;0;13867;DGXRNVAPXPKRFJYWGHXUVLTIHREGSZULHYMOAMT;-81;108
41;240;13867;;-81;108
41;0;13867;DGXRNVAPXPKRFJYWGHXUVLTIHREGSZULHYMOAMT;-81;108
41;255;13873;;-89;107
41;255;13873;;-89;107
42;0;13996;VDTVIYXDYEDIHNVVRQJVCFKOIQOGONXHRVVYVQX;-85;107
42;240;13996;;-85;107
42;0;13996;VDTVIYXDYEDIHNVVRQJVCFKOIQOGONXHRVVYVQX;-85;107
42;255;14003;;-91;106
42;255;14003;;-91;106
43;0;14122;VUIUATMZCIEQDFSYCBLIPITOJLRNPNVMJHRHGPA;-86;107
43;240;14122;;-86;107
43;0;14122;VUIUATMZCIEQDFSYCBLIPITOJLRNPNVMJHRHGPA;-86;107
43;255;14129;;-83;108
43;255;14129;;-83;108
44;0;14255;HVVEBVOMGMAGBKNMJAOPONCRAWLTSMSFHRNIDVG;-84;107
44;240;14255;;-84;107
44;0;14255;HVVEBVOMGMAGBKNMJAOPONCRAWLTSMSFHRNIDVG;-84;107
44;255;14270;;-93;107
44;255;14270;;-93;107
45;0;14379;XEIQRVTMTHDQSGMISRFQZDQQMGMVTXGDKPPRGRC;-75;107
45;240;14379;;-75;107
45;0;14379;XEIQRVTMTHDQSGMISRFQZDQQMGMVTXGDKPPRGRC;-75;107
45;255;14392;;-98;108
45;255;14392;;-98;108
46;0;14507;YRLZVVQRAMYIJIAOBRRQYFJENZCJWXYGBYUVAHV;-72;107
46;240;14507;;-72;107
46;0;14507;YRLZVVQRAMYIJIAOBRRQYFJENZCJWXYGBYUVAHV;-72;107
46;255;14518;;-87;106
46;255;14518;;-87;106
47;0;14638;YWFXDEXSMCCSCQYRZJLYQAZASEQWBFZHTDRSQQB;-76;107
47;240;14638;;-76;107
47;0;14638;YWFXDEXSMCCSCQYRZJLYQAZASEQWBFZHTDRSQQB;-76;107
47;255;14644;;-88;104
47;255;14644;;-88;104
48;0;14766;KHBNMXBKYVONGNFKIJZZGWSTVEGFDIRBHIHZAMZ;-72;108
48;240;14766;;-72;108
48;0;14766;KHBNMXBKYVONGNFKIJZZGWSTVEGFDIRBHIHZAMZ;-72;108
48;255;14774;;-75;108
48;255;14774;;-75;108
