SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
1;0;4346;LVQDYOQYK;-77;107
1;240;4348;;-77;106
2;0;4474;FDBXNQDQU;-77;106
2;240;4477;;-75;107
3;0;4602;HYDJAEEBZ;-75;107
3;240;4608;;-75;108
4;0;4730;QMTBLCABW;-75;108
4;240;4735;;-76;107
5;0;4858;GMSCRNOIA;-76;107
5;240;4862;;-74;107
6;0;4986;FTLFPCUQF;-74;107
6;240;4992;;-78;107
7;0;5114;FAXOZQEGX;-78;107
7;240;5120;;-77;107
8;0;5242;MWGGLKHVX;-77;107
8;240;5248;;-75;107
9;0;5370;TDHNZQANK;-75;107
9;240;5373;;-75;108
10;0;5498;YPRBWTEAZ;-75;108
10;240;5508;;-75;106
11;0;5626;DAFEQXTIJ;-75;106
11;240;5631;;-81;107
12;0;5754;JTKWEAZQG;-81;107
12;240;5759;;-77;107
13;0;5882;MPLOHYXRU;-77;107
13;240;5892;;-75;107
14;0;6010;TOJVBZLLQ;-75;107
14;240;6016;;-80;107
15;0;6138;GJAIDBTQI;-80;107
15;240;6144;;-81;107
16;0;6266;BYGDZCXKU;-81;107
16;240;6276;;-79;107
17;0;6394;JVWGHWBMJ;-79;107
17;240;6404;;-80;108
18;0;6522;JMBPKSNZK;-80;108
18;240;6527;;-80;108
19;0;6650;GZGILUIGG;-80;108
19;240;6656;;-77;106
20;0;6778;PKZWHAETC;-77;106
20;240;6781;;-76;107
21;0;6906;LRCYXCSIX;-76;107
21;240;6912;;-75;107
22;0;7034;SUTJMRMVQ;-75;107
22;240;7042;;-79;107
23;0;7162;LYBSJNIHN;-79;107
23;240;7164;;-79;108
24;0;7290;FQYFHYSZW;-79;108
24;240;7291;;-84;107
25;0;7418;GPSVNHNNG;-84;107
25;240;7424;;-84;107
26;0;7546;DNJZJYPQC;-84;107
26;240;7548;;-79;107
27;0;7674;FLNZTRHCF;-79;107
27;240;7682;;-82;105
28;0;7802;GBKAKZXAM;-84;107
28;240;7804;;-83;107
29;0;7930;ALSUAUXXC;-83;107
29;240;7937;;-81;108
30;0;8058;HQJXQAIDD;-81;108
30;240;8066;;-82;107
31;0;8186;TJSZGCBUL;-82;107
31;240;8192;;-84;107
32;0;8314;LYYJYMYTI;-84;107
32;240;8320;;-84;106
33;0;8442;OYAWPZSHH;-84;106
33;240;8451;;-79;107
34;0;8570;FPQPSATDD;-79;107
34;240;8576;;-87;107
35;0;8698;BCAGJGOBM;-87;107
35;240;8704;;-86;105
36;0;8826;NZVHKOXRL;-86;105
36;240;8828;;-89;106
37;0;8954;AMUZLTTSA;-89;106
37;240;8961;;-84;107
38;0;9082;XOAQBTHXA;-84;107
38;240;9087;;-76;107
39;0;9210;MSDVMVKZG;-76;107
39;240;9214;;-75;108
40;0;9338;GHTZBFOVG;-75;108
40;240;9342;;-74;107
41;0;9466;LVLTLWSZX;-74;107
41;240;9474;;-73;108
42;0;9594;FSGZSBJMO;-73;108
42;240;9606;;-75;107
43;0;9722;CFDAMJYMX;-75;107
43;240;9725;;-75;106
44;0;9850;DBDUZSITV;-75;106
44;240;9857;;-73;107
45;0;9978;ADWJAYLIE;-73;107
45;240;9985;;-77;106
46;0;10106;ZMPPATSRA;-77;106
46;240;10114;;-77;106
47;0;10234;JUKOTQIOL;-77;106
47;240;10236;;-77;107
48;0;10362;UAHOAUIEM;-77;107
48;240;10369;;-75;107
49;0;10490;XNRTGPWGA;-75;107
49;240;10498;;-76;107
50;0;10618;UKURFVTOI;-76;107
50;240;10620;;-75;106
51;0;10746;IZBJETJNX;-75;106
51;240;10754;;-80;107
52;0;10874;RQLHOIOLX;-80;107
52;240;10881;;-85;108
53;0;11002;QTGGJKMWI;-85;108
53;240;11011;;-79;108
54;0;11130;CIXNDHETY;-79;108
54;240;11135;;-81;107
55;0;11258;CWWNSLCHF;-81;107
55;240;11265;;-79;107
