SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
1;0;3621;LVQDYOQYK;-81;106
1;240;3621;;-81;106
2;0;3745;FDBXNQDQU;-83;106
2;240;3745;;-83;106
3;0;3875;HYDJAEEBZ;-82;107
3;240;3875;;-82;107
4;0;4005;QMTBLCABW;-81;107
4;240;4005;;-81;107
5;0;4133;GMSCRNOIA;-79;108
5;240;4133;;-79;108
6;0;4257;FTLFPCUQF;-86;108
6;240;4257;;-86;108
7;0;4384;FAXOZQEGX;-79;108
7;240;4384;;-79;108
8;0;4515;MWGGLKHVX;-81;108
8;240;4515;;-81;108
9;0;4644;TDHNZQANK;-85;107
9;240;4644;;-85;107
10;0;4773;YPRBWTEAZ;-78;107
10;240;4773;;-78;107
11;0;4897;DAFEQXTIJ;-81;107
11;240;4897;;-81;107
12;0;5027;JTKWEAZQG;-85;107
12;240;5027;;-85;107
13;0;5155;MPLOHYXRU;-82;103
13;240;5155;;-82;103
14;0;5283;TOJVBZLLQ;-75;107
14;240;5283;;-75;107
15;0;5411;GJAIDBTQI;-72;107
15;240;5411;;-72;107
16;0;5546;BYGDZCXKU;-91;108
16;240;5546;;-91;108
17;0;5669;JVWGHWBMJ;-80;106
17;240;5669;;-80;106
18;0;5793;JMBPKSNZK;-98;107
18;240;5793;;-98;107
19;0;5923;GZGILUIGG;-90;99
19;240;5923;;-90;99
20;0;6051;PKZWHAETC;-88;107
20;240;6051;;-88;107
21;0;6175;LRCYXCSIX;-82;107
21;240;6175;;-82;107
22;0;6305;SUTJMRMVQ;-81;107
22;240;6305;;-81;107
23;0;6433;LYBSJNIHN;-89;107
23;240;6433;;-89;107
24;0;6564;FQYFHYSZW;-82;91
24;240;6564;;-82;91
25;0;6691;GPSVNHNNG;-95;108
25;240;6691;;-95;108
26;0;6817;DNJZJYPQC;-93;106
26;240;6817;;-93;106
27;0;6946;FLNZTRHCF;-88;106
27;240;6946;;-88;106
28;0;7076;GBKAKZXAM;-92;107
28;240;7076;;-92;107
29;0;7203;ALSUAUXXC;-85;106
29;240;7203;;-85;106
30;0;7333;HQJXQAIDD;-84;108
30;240;7333;;-84;108
31;0;7457;TJSZGCBUL;-95;107
31;240;7457;;-95;107
32;0;7585;LYYJYMYTI;-93;106
32;240;7585;;-93;106
33;0;7715;OYAWPZSHH;-90;103
33;240;7715;;-90;103
34;0;7845;FPQPSATDD;-87;97
34;240;7845;;-87;97
35;0;7967;BCAGJGOBM;-86;105
35;240;7967;;-86;105
36;0;8096;NZVHKOXRL;-81;106
36;240;8096;;-81;106
37;0;8225;AMUZLTTSA;-87;108
37;240;8225;;-87;108
38;0;8353;XOAQBTHXA;-85;107
38;240;8353;;-85;107
39;0;8479;MSDVMVKZG;-82;107
39;240;8479;;-82;107
40;0;8612;GHTZBFOVG;-76;107
40;240;8612;;-76;107
41;0;8739;LVLTLWSZX;-75;106
41;240;8739;;-75;106
42;0;8865;FSGZSBJMO;-81;107
42;240;8865;;-81;107
43;0;8992;CFDAMJYMX;-73;107
43;240;8992;;-73;107
44;0;9124;DBDUZSITV;-68;107
44;240;9124;;-68;107
45;0;9250;ADWJAYLIE;-66;108
45;240;9250;;-66;108
46;0;9380;ZMPPATSRA;-64;108
46;240;9380;;-64;108
47;0;9507;JUKOTQIOL;-64;108
47;240;9507;;-64;108
48;0;9631;UAHOAUIEM;-85;107
48;240;9631;;-85;107
49;0;9764;XNRTGPWGA;-68;108
49;240;9764;;-68;108
50;0;9888;UKURFVTOI;-71;107
50;240;9888;;-71;107
51;0;10017;IZBJETJNX;-70;107
51;240;10017;;-70;107
52;0;10147;RQLHOIOLX;-78;108
52;240;10147;;-78;108
53;0;10274;QTGGJKMWI;-78;108
53;240;10274;;-78;108
54;0;10400;CIXNDHETY;-84;107
54;240;10400;;-84;107
55;0;10532;CWWNSLCHF;-71;108
55;240;10532;;-71;108
56;0;10655;RNKRNEAUE;-85;107
56;240;10655;;-85;107
57;0;10784;EWQKMCVXG;-74;107
57;240;10784;;-74;107
