SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
37;0;6906; MBIAZWSBUBSFBUWBUTEKIKGNHXTWCWDQIQMAQNC;-80;104
37;240;6917;                                        ;-78;108
37;255;6927;                                        ;-78;107
38;0;7034; WEPBXJWTYCFRSRGMJEDTIDYHWPALOCYXBTIMEUG;-78;107
38;240;7044;                                        ;-79;107
38;255;7049;                                        ;-80;108
39;0;7162; JFGJOXIXQUFRHXGQHSNRZPFQOVZRWNEWKGWSKNP;-80;108
39;240;7172;                                        ;-76;107
39;255;7193;                                        ;-76;107
40;0;7290; SPMINAMWQHMGXILZCLMFFTORMCKXMYVJLTJGJMM;-76;107
40;240;7294;                                        ;-79;106
40;255;7299;                                        ;-78;107
41;0;7418; DGXRNVAPXPKRFJYWGHXUVLTIHREGSZULHYMOAMT;-78;107
41;240;7422;                                        ;-78;107
41;255;7427;                                        ;-79;107
42;0;7546; VDTVIYXDYEDIHNVVRQJVCFKOIQOGONXHRVVYVQX;-79;107
42;240;7552;                                        ;-84;107
42;255;7557;                                        ;-83;108
43;0;7674; VUIUATMZCIEQDFSYCBLIPITOJLRNPNVMJHRHGPA;-83;108
43;240;7679;                                        ;-84;108
43;255;7683;                                        ;-81;107
44;0;7802; HVVEBVOMGMAGBKNMJAOPONCRAWLTSMSFHRNIDVG;-81;107
44;240;7814;                                        ;-83;107
44;255;7828;                                        ;-81;108
45;0;7930; XEIQRVTMTHDQSGMISRFQZDQQMGMVTXGDKPPRGRC;-81;108
45;240;7934;                                        ;-75;108
45;255;7946;                                        ;-74;108
46;0;8058; YRLZVVQRAMYIJIAOBRRQYFJENZCJWXYGBYUVAHV;-74;108
46;240;8062;                                        ;-73;107
46;255;8075;                                        ;-72;108
47;0;8186; YWFXDEXSMCCSCQYRZJLYQAZASEQWBFZHTDRSQQB;-72;108
47;240;8204;                                        ;-72;107
47;255;8207;                                        ;-74;108
48;0;8314; KHBNMXBKYVONGNFKIJZZGWSTVEGFDIRBHIHZAMZ;-74;108
48;240;8324;                                        ;-73;108
48;255;8328;                                        ;-72;108
