SEQ;ACK;TIMESTAMP;PAYLOAD;RSSI;LQI
1;0;3118; LVQDYOQYK;-77;108
1;240;3118;;-77;108
2;0;3246; FDBXNQDQU;-75;107
2;240;3246;;-75;107
3;0;3376; HYDJAEEBZ;-74;107
3;240;3376;;-74;107
4;0;3504; QMTBLCABW;-76;108
4;240;3504;;-76;108
5;0;3631; GMSCRNOIA;-75;107
5;240;3631;;-75;107
6;0;3763; FTLFPCUQF;-77;107
6;240;3763;;-77;107
7;0;3887; FAXOZQEGX;-76;107
7;240;3887;;-76;107
8;0;4017; MWGGLKHVX;-73;107
8;240;4017;;-73;107
9;0;4143; TDHNZQANK;-74;107
9;240;4143;;-74;107
10;0;4276; YPRBWTEAZ;-76;107
10;240;4276;;-76;107
11;0;4402; DAFEQXTIJ;-81;108
11;240;4402;;-81;108
12;0;4527; JTKWEAZQG;-77;107
12;240;4527;;-77;107
13;0;4660; MPLOHYXRU;-75;107
13;240;4660;;-75;107
14;0;4786; TOJVBZLLQ;-81;107
14;240;4786;;-81;107
15;0;4915; GJAIDBTQI;-80;108
15;240;4915;;-80;108
16;0;5043; BYGDZCXKU;-78;107
16;240;5043;;-78;107
17;0;5170; JVWGHWBMJ;-79;108
17;240;5170;;-79;108
18;0;5296; JMBPKSNZK;-81;108
18;240;5296;;-81;108
19;0;5426; GZGILUIGG;-76;106
19;240;5426;;-76;106
20;0;5552; PKZWHAETC;-76;108
20;240;5552;;-76;108
21;0;5680; LRCYXCSIX;-75;107
21;240;5680;;-75;107
22;0;5810; SUTJMRMVQ;-78;108
22;240;5810;;-78;108
23;0;5935; LYBSJNIHN;-78;107
23;240;5935;;-78;107
24;0;6062; FQYFHYSZW;-84;107
24;240;6062;;-84;107
25;0;6194; GPSVNHNNG;-85;107
25;240;6194;;-85;107
26;0;6319; DNJZJYPQC;-79;107
26;240;6319;;-79;107
27;0;6450; FLNZTRHCF;-82;107
27;240;6450;;-82;107
28;0;6575; GBKAKZXAM;-82;107
28;240;6575;;-82;107
29;0;6704; ALSUAUXXC;-87;107
29;240;6704;;-87;107
30;0;6833; HQJXQAIDD;-83;107
30;240;6833;;-83;107
31;0;6963; TJSZGCBUL;-82;107
31;240;6963;;-82;107
32;0;7091; LYYJYMYTI;-85;108
32;240;7091;;-85;108
33;0;7217; OYAWPZSHH;-78;106
33;240;7217;;-78;106
34;0;7342; FPQPSATDD;-83;108
34;240;7342;;-83;108
35;0;7472; BCAGJGOBM;-84;107
35;240;7472;;-84;107
36;0;7599; NZVHKOXRL;-88;107
36;240;7599;;-88;107
37;0;7727; AMUZLTTSA;-82;106
37;240;7727;;-82;106
38;0;7857; XOAQBTHXA;-77;106
38;240;7857;;-77;106
39;0;7985; MSDVMVKZG;-74;107
39;240;7985;;-74;107
40;0;8111; GHTZBFOVG;-73;108
40;240;8111;;-73;108
41;0;8243; LVLTLWSZX;-73;107
41;240;8243;;-73;107
42;0;8372; FSGZSBJMO;-74;108
42;240;8372;;-74;108
43;0;8495; CFDAMJYMX;-74;107
43;240;8495;;-74;107
44;0;8626; DBDUZSITV;-73;107
44;240;8626;;-73;107
45;0;8752; ADWJAYLIE;-76;106
45;240;8752;;-76;106
46;0;8882; ZMPPATSRA;-77;108
46;240;8882;;-77;108
47;0;9006; JUKOTQIOL;-76;107
47;240;9006;;-76;107
48;0;9138; UAHOAUIEM;-73;108
48;240;9138;;-73;108
49;0;9267; XNRTGPWGA;-75;107
49;240;9267;;-75;107
50;0;9390; UKURFVTOI;-74;107
50;240;9390;;-74;107
51;0;9521; IZBJETJNX;-79;107
51;240;9521;;-79;107
52;0;9651; RQLHOIOLX;-85;108
52;240;9651;;-85;108
53;0;9777; QTGGJKMWI;-81;107
53;240;9777;;-81;107
54;0;9905; CIXNDHETY;-82;107
54;240;9905;;-82;107
55;0;10033; CWWNSLCHF;-76;107
55;240;10033;;-76;107
